%time,field.header.seq,field.header.stamp,field.header.frame_id,field.UTM_x,field.UTM_y,field.UTM_z,field.GPSSpd,field.GPSAcc
1548567310930603437,4619,1548567310930363666,base_link,683528.17416,3111007.17683,51.5785903931,25.7110004425,0.124640256166
1548567310982690143,4620,1548567310981020476,base_link,683527.988385,3111006.774,51.5311813354,25.8870925903,0.103565149009
1548567311031886548,4621,1548567311030406695,base_link,683527.84125,3111006.44584,51.5409927368,25.8939609528,0.0877610296011
1548567311081005460,4622,1548567311080627444,base_link,683527.694573,3111006.11805,51.5495452881,25.8233299255,0.148384332657
1548567311131705324,4623,1548567311130596207,base_link,683527.547046,3111005.7911,51.5577011108,25.7613182068,0.268909960985
1548567311181078740,4624,1548567311180600398,base_link,683527.399737,3111005.46392,51.5657958984,25.8406867981,0.144901543856
1548567311230793561,4625,1548567311230571071,base_link,683527.251896,3111005.13636,51.5741500854,25.8942966461,0.0533937774599
1548567311281114632,4626,1548567311280386009,base_link,683527.104069,3111004.80824,51.5826873779,25.9124641418,0.0216941740364
1548567311330830349,4627,1548567311330412093,base_link,683526.956344,3111004.48068,51.5907402039,25.8407993317,0.0133044952527
1548567311380757028,4628,1548567311380414707,base_link,683526.80889,3111004.15398,51.5990219116,25.7827587128,0.0220275856555
1548567311430641755,4629,1548567311430362965,base_link,683526.66165,3111003.82778,51.6072921753,25.7635383606,0.042183727026
1548567311481485723,4630,1548567311480755164,base_link,683526.514483,3111003.50171,51.6166534424,25.7603492737,0.0661693587899
1548567311530668680,4631,1548567311530381652,base_link,683526.367394,3111003.17528,51.6264419556,25.7829627991,0.0667100325227
1548567311580982403,4632,1548567311580762820,base_link,683526.220332,3111002.84926,51.635635376,25.7280731201,0.0774435326457
1548567311631123426,4633,1548567311630388287,base_link,683526.073491,3111002.52384,51.6430282593,25.6766891479,0.0806380733848
1548567311681051766,4634,1548567311680611873,base_link,683525.926902,3111002.19891,51.6493034363,25.6581363678,0.0347538515925
1548567311731129154,4635,1548567311730624286,base_link,683525.780358,3111001.87385,51.6552200317,25.6894645691,0.0784918740392
1548567311780839307,4636,1548567311780410923,base_link,683525.633798,3111001.54842,51.6611099243,25.7082557678,0.0161340683699
1548567311830588765,4637,1548567311830363145,base_link,683525.487029,3111001.22281,51.6676368713,25.7010421753,0.11858265847
1548567311881211332,4638,1548567311880409891,base_link,683525.34052,3111000.89792,51.6746635437,25.6434268951,0.057587556541
1548567311930566873,4639,1548567311930365528,base_link,683525.194026,3111000.57383,51.6822509766,25.5962848663,0.0122873410583
1548567311980985898,4640,1548567311980373539,base_link,683525.035995,3111000.21267,51.6372451782,25.6438560486,0.0787369012833
1548567312033351510,4641,1548567312030408429,base_link,683524.888605,3110999.88839,51.6436157227,25.6510314941,0.110222972929
1548567312080770322,4642,1548567312080403653,base_link,683524.74103,3110999.56382,51.6499252319,25.6719436646,0.100519262254
1548567312130968214,4643,1548567312130450147,base_link,683524.593681,3110999.23942,51.6563415527,25.6614017487,0.133700713515
1548567312180719251,4644,1548567312180521082,base_link,683524.446484,3110998.91518,51.6611328125,25.6448326111,0.098298728466
1548567312230876144,4645,1548567312230402131,base_link,683524.298634,3110998.59104,51.6650352478,25.6520519257,0.0735826790333
1548567312281515794,4646,1548567312281106335,base_link,683524.150591,3110998.26705,51.6697731018,25.6529464722,0.0081632649526
1548567312330766860,4647,1548567312330414301,base_link,683524.002462,3110997.94296,51.675365448,25.6518001556,0.00520308129489
1548567312381045326,4648,1548567312380522754,base_link,683523.85385,3110997.61929,51.6821937561,25.6222114563,0.025530602783
1548567312430658685,4649,1548567312430412626,base_link,683523.70487,3110997.29629,51.689250946,25.5805053711,0.0164851993322
1548567312480961817,4650,1548567312480453267,base_link,683523.555901,3110996.97379,51.695892334,25.5853996277,0.0858902409673
1548567312530612562,4651,1548567312530382086,base_link,683523.406183,3110996.65139,51.7011604309,25.5869617462,0.129627987742
1548567312580610951,4652,1548567312580396823,base_link,683523.256378,3110996.32896,51.7053184509,25.6021537781,0.0995721817017
1548567312630606861,4653,1548567312630361390,base_link,683523.106734,3110996.00657,51.7093505859,25.5810184479,0.0498331226408
1548567312680622381,4654,1548567312680454590,base_link,683522.956957,3110995.68428,51.713054657,25.5650405884,0.0601435191929
1548567312730621501,4655,1548567312730405784,base_link,683522.806713,3110995.36254,51.7166290283,25.5539054871,0.0771269276738
1548567312782514605,4656,1548567312780362521,base_link,683522.65607,3110995.04146,51.7212181091,25.5240077972,0.131200835109
1548567312830614655,4657,1548567312830377292,base_link,683522.504981,3110994.72095,51.726398468,25.5172557831,0.112541355193
1548567312880611639,4658,1548567312880376033,base_link,683522.353442,3110994.40054,51.7324409485,25.4931621552,0.030149564147
1548567312938533850,4659,1548567312930380674,base_link,683522.201704,3110994.08052,51.7385368347,25.4939823151,0.0564461946487
1548567312980773757,4660,1548567312980403560,base_link,683522.052596,3110993.75328,51.6952857971,25.4462223053,0.0830552056432
1548567313030549963,4661,1548567313030361978,base_link,683521.900605,3110993.43408,51.700843811,25.468667984,0.0837543085217
1548567313080920814,4662,1548567313080402019,base_link,683521.748286,3110993.115,51.7060585022,25.4192867279,0.142364308238
1548567313131775765,4663,1548567313130364962,base_link,683521.595794,3110992.79612,51.7106361389,25.4653396606,0.0684358477592
1548567313181147233,4664,1548567313180405300,base_link,683521.443045,3110992.47696,51.7146034241,25.4770030975,0.0625452771783
1548567313230579868,4665,1548567313230380592,base_link,683521.290145,3110992.15781,51.7192878723,25.4752464294,0.0274563748389
1548567313282786612,4666,1548567313282621885,base_link,683521.137202,3110991.83927,51.7236938477,25.4423866272,0.0232688859105
1548567313330744023,4667,1548567313330371364,base_link,683520.983977,3110991.52092,51.7278747559,25.4216098785,0.132958829403
1548567313380727208,4668,1548567313380410603,base_link,683520.830237,3110991.20279,51.7315063477,25.4482402802,0.0351411737502
1548567313431104031,4669,1548567313430510971,base_link,683520.676437,3110990.88485,51.7353401184,25.4183864594,0.0371013469994
1548567313481084778,4670,1548567313480509336,base_link,683520.522634,3110990.56743,51.7394294739,25.3830528259,0.0488305538893
1548567313530582413,4671,1548567313530376152,base_link,683520.368628,3110990.25104,51.7441444397,25.3227024078,0.0296621266752
1548567313580631973,4672,1548567313580466142,base_link,683520.214667,3110989.93513,51.7484512329,25.2975921631,0.0213067494333
1548567313630565659,4673,1548567313630362683,base_link,683520.060821,3110989.6192,51.7529220581,25.3136806488,0.0237340889871
1548567313680975727,4674,1548567313680412027,base_link,683519.907255,3110989.30345,51.7579421997,25.2641048431,0.0667256489396
1548567313730560207,4675,1548567313730363420,base_link,683519.753707,3110988.98822,51.7636184692,25.2265319824,0.0644474774599
1548567313780588220,4676,1548567313780377261,base_link,683519.600524,3110988.67286,51.7692985535,25.2596282959,0.0300284456462
1548567313831643269,4677,1548567313830402267,base_link,683519.446944,3110988.35719,51.7747116089,25.2805995941,0.0588838234544
1548567313882965895,4678,1548567313880449760,base_link,683519.293481,3110988.04125,51.7800865173,25.298740387,0.0355389267206
1548567313930732347,4679,1548567313930563472,base_link,683519.140123,3110987.72543,51.7857017517,25.2421760559,0.0822679325938
1548567313981034055,4680,1548567313980405537,base_link,683519.006505,3110987.42986,51.7577781677,25.2510662079,0.0328596793115
1548567314030654542,4681,1548567314030418360,base_link,683518.854305,3110987.11361,51.7632408142,25.295337677,0.0420353673398
1548567314081251086,4682,1548567314080412625,base_link,683518.702098,3110986.79644,51.7692298889,25.342092514,0.0586623810232
1548567314131277488,4683,1548567314130418259,base_link,683518.55027,3110986.47891,51.7746963501,25.3457641602,0.0168290007859
1548567314181457599,4684,1548567314180444469,base_link,683518.398716,3110986.16123,51.7789077759,25.3252048492,0.0794674530625
1548567314230661661,4685,1548567314230372465,base_link,683518.247183,3110985.8438,51.7822723389,25.3345947266,0.148972600698
1548567314281472569,4686,1548567314280839920,base_link,683518.095171,3110985.5261,51.786151886,25.4017333984,0.0951171442866
1548567314331045546,4687,1548567314330535018,base_link,683517.943507,3110985.20747,51.7896842957,25.4293079376,0.0986634939909
1548567314380816982,4688,1548567314380414500,base_link,683517.791707,3110984.88849,51.7947616577,25.368522644,0.236868798733
1548567314430650428,4689,1548567314430407506,base_link,683517.640105,3110984.57017,51.7991485596,25.3886318207,0.0969548821449
1548567314481035877,4690,1548567314480414792,base_link,683517.488294,3110984.25165,51.802520752,25.413734436,0.020047839731
1548567314530769563,4691,1548567314530384117,base_link,683517.336938,3110983.933,51.8055419922,25.3828430176,0.13720600307
1548567314580628301,4692,1548567314580331108,base_link,683517.185649,3110983.61432,51.8092536926,25.4010295868,0.0377551019192
1548567314630957476,4693,1548567314630404490,base_link,683517.034795,3110983.29488,51.8132514954,25.4569396973,0.0297497548163
1548567314680695006,4694,1548567314680402687,base_link,683516.884108,3110982.97516,51.8170127869,25.4438877106,0.0235579516739
1548567314730945801,4695,1548567314730403022,base_link,683516.733817,3110982.65537,51.8199920654,25.4418945312,0.0267844982445
1548567314780712120,4696,1548567314780405051,base_link,683516.583545,3110982.33538,51.8220825195,25.4498901367,0.0230214577168
1548567314830715543,4697,1548567314830403317,base_link,683516.433038,3110982.01533,51.8243942261,25.4730548859,0.0376446247101
1548567314881357804,4698,1548567314880413379,base_link,683516.293463,3110981.74275,51.788608551,25.3611164093,0.0961785390973
1548567314930822078,4699,1548567314930362819,base_link,683516.143517,3110981.42331,51.7898674011,25.4360237122,0.101226344705
1548567314980919905,4700,1548567314980412373,base_link,683515.993857,3110981.10361,51.7915306091,25.4214305878,0.155564561486
1548567315030985389,4701,1548567315030398957,base_link,683515.845186,3110980.78366,51.7936477661,25.3830413818,0.106831423938
1548567315081587707,4702,1548567315080412663,base_link,683515.69712,3110980.46379,51.7951965332,25.3771018982,0.087189681828
1548567315130701785,4703,1548567315130410173,base_link,683515.548996,3110980.14369,51.7975769043,25.4228191376,0.0498435683548
1548567315181220523,4704,1548567315180411151,base_link,683515.401319,3110979.82266,51.7991638184,25.4831562042,0.0716468989849
1548567315230828689,4705,1548567315230376791,base_link,683515.253977,3110979.50081,51.8013877869,25.4814567566,0.0540045686066
1548567315280934319,4706,1548567315280413073,base_link,683515.107447,3110979.17913,51.8024864197,25.4277172089,0.0863255634904
1548567315330607015,4707,1548567315330418758,base_link,683514.961118,3110978.85763,51.8024215698,25.4540309906,0.0200997088104
1548567315380779056,4708,1548567315380379506,base_link,683514.814872,3110978.53581,51.8013725281,25.4592285156,0.0900968983769
1548567315431772406,4709,1548567315430390951,base_link,683514.668443,3110978.21358,51.8007240295,25.5027198792,0.0724777132273
1548567315481043006,4710,1548567315480815558,base_link,683514.522155,3110977.89115,51.8008537292,25.4686775208,0.0502492710948
1548567315530677633,4711,1548567315530473234,base_link,683514.376425,3110977.56939,51.8025093079,25.3869571686,0.0881635025144
1548567315580586055,4712,1548567315580406084,base_link,683514.231062,3110977.24818,51.8029823303,25.386297226,0.0730215907097
1548567315630586317,4713,1548567315630374533,base_link,683514.085431,3110976.92659,51.8031806946,25.4429283142,0.0847184583545
1548567315680877304,4714,1548567315680408924,base_link,683513.940159,3110976.60439,51.8025436401,25.4837150574,0.0688000246882
1548567315730580356,4715,1548567315730377322,base_link,683513.795147,3110976.28142,51.8008460999,25.4587039948,0.149401828647
1548567315780782036,4716,1548567315780409689,base_link,683513.650901,3110975.95881,51.7988967896,25.4354534149,0.241890534759
1548567315830761031,4717,1548567315830402047,base_link,683513.506602,3110975.63705,51.7975578308,25.3696708679,0.0174665730447
1548567315881101136,4718,1548567315880411640,base_link,683513.350701,3110975.38076,51.776134491,25.2458629608,0.0260154046118
1548567315930867247,4719,1548567315930477211,base_link,683513.206385,3110975.06132,51.7761306763,25.2487602234,0.122334130108
1548567315980712502,4720,1548567315980411120,base_link,683513.061424,3110974.74188,51.7771224976,25.2807941437,0.131188929081
1548567316030946500,4721,1548567316030369057,base_link,683512.916767,3110974.42249,51.7782592773,25.2381000519,0.0598919577897
1548567316081061190,4722,1548567316080616925,base_link,683512.77242,3110974.10321,51.7788581848,25.2061634064,0.106127344072
1548567316130660099,4723,1548567316130396506,base_link,683512.628819,3110973.78412,51.777961731,25.1891078949,0.0522903129458
1548567316180613750,4724,1548567316180374419,base_link,683512.485541,3110973.46479,51.7767982483,25.1979675293,0.067539922893
1548567316233007269,4725,1548567316230421063,base_link,683512.342817,3110973.14519,51.7763710022,25.2153224945,0.0561502687633
1548567316281208698,4726,1548567316280707407,base_link,683512.199451,3110972.82486,51.7770996094,25.3238239288,0.0698439404368
1548567316330605853,4727,1548567316330397810,base_link,683512.055943,3110972.50336,51.777797699,25.3679656982,0.0265306103975
1548567316380605084,4728,1548567316380406531,base_link,683511.912357,3110972.1822,51.7792549133,25.2902984619,0.116563484073
1548567316430604788,4729,1548567316430376814,base_link,683511.768945,3110971.86165,51.7809829712,25.2855854034,0.0214528534561
1548567316480586008,4730,1548567316480405580,base_link,683511.624721,3110971.54088,51.7827529907,25.3724689484,0.120477318764
1548567316530636605,4731,1548567316530407079,base_link,683511.480199,3110971.21891,51.7842750549,25.4743652344,0.0812490880489
1548567316580787331,4732,1548567316580425101,base_link,683511.336041,3110970.89552,51.7852783203,25.5252628326,0.0821666195989
1548567316630578913,4733,1548567316630404638,base_link,683511.191753,3110970.57166,51.7870750427,25.5288925171,0.110717818141
1548567316680614058,4734,1548567316680407825,base_link,683511.047645,3110970.24811,51.7885742188,25.4715499878,0.133735761046
1548567316730596349,4735,1548567316730406625,base_link,683510.903701,3110969.92474,51.7893028259,25.4929332733,0.157533302903
1548567316781680918,4736,1548567316780407327,base_link,683510.758297,3110969.60057,51.7904090881,25.648475647,0.135718122125
1548567316830569763,4737,1548567316830363989,base_link,683510.611966,3110969.27492,51.7925872803,25.7074069977,0.0884994566441
1548567316880727390,4738,1548567316880428001,base_link,683510.465364,3110968.94932,51.7966499329,25.7451629639,0.137122496963
1548567316930564745,4739,1548567316930375579,base_link,683510.269135,3110968.70522,51.7763061523,25.6038398743,0.13642975688
1548567316980800832,4740,1548567316980410152,base_link,683510.119624,3110968.3827,51.7824401855,25.6287479401,0.15657530725
1548567317030670961,4741,1548567317030378431,base_link,683509.969458,3110968.05931,51.7882080078,25.7239456177,0.0592364259064
1548567317081778811,4742,1548567317081207553,base_link,683509.81887,3110967.73455,51.791633606,25.8233089447,0.106948323548
1548567317130974723,4743,1548567317130534378,base_link,683509.668226,3110967.40873,51.7921791077,25.8783111572,0.0857932120562
1548567317181055025,4744,1548567317180385303,base_link,683509.51802,3110967.08248,51.7913398743,25.8467769623,0.0516693368554
1548567317235189046,4745,1548567317230449484,base_link,683509.367621,3110966.75652,51.7916412354,25.8703746796,0.123486250639
1548567317280964342,4746,1548567317280416662,base_link,683509.217679,3110966.42991,51.7916870117,25.8929080963,0.0850618928671
1548567317330803273,4747,1548567317330371593,base_link,683509.066576,3110966.10387,51.7927742004,25.878030777,0.1433301121
1548567317381580368,4748,1548567317381091811,base_link,683508.914132,3110965.77839,51.7957572937,25.8816661835,0.0649303644896
1548567317430590692,4749,1548567317430402177,base_link,683508.760495,3110965.45332,51.7993049622,25.8683376312,0.0622532628477
1548567317480733850,4750,1548567317480409028,base_link,683508.606686,3110965.12851,51.8019943237,25.8772735596,0.0233135893941
1548567317530870817,4751,1548567317530614134,base_link,683508.453234,3110964.80306,51.8035697937,25.9465522766,0.0689814016223
1548567317580819161,4752,1548567317580406806,base_link,683508.299843,3110964.47647,51.8048553467,26.0143108368,0.0668503567576
1548567317630671526,4753,1548567317630396874,base_link,683508.146594,3110964.14891,51.8062515259,26.0536270142,0.155858784914
1548567317681350963,4754,1548567317680399690,base_link,683507.993968,3110963.82064,51.8067169189,26.0800571442,0.0824575722218
1548567317733555599,4755,1548567317730406384,base_link,683507.841555,3110963.49197,51.8064956665,26.1170806885,0.115468546748
1548567317780834777,4756,1548567317780462265,base_link,683507.688504,3110963.16227,51.8066978455,26.2201595306,0.0326530598104
1548567317830834077,4757,1548567317830399344,base_link,683507.534302,3110962.83198,51.8075485229,26.278093338,0.10000000149
1548567317881610818,4758,1548567317880540770,base_link,683507.377786,3110962.50169,51.8096427917,26.3237438202,0.0942815169692
1548567317930577824,4759,1548567317930405125,base_link,683507.178907,3110962.27208,51.7711219788,26.2563686371,0.0642533153296
1548567317980961260,4760,1548567317980430046,base_link,683507.018463,3110961.94404,51.7731895447,26.3308010101,0.119405195117
1548567318030585350,4761,1548567318030376495,base_link,683506.856783,3110961.61519,51.7753486633,26.4348602295,0.115536160767
1548567318080603056,4762,1548567318080413514,base_link,683506.693758,3110961.2858,51.7777748108,26.4995975494,0.090264312923
1548567318130637685,4763,1548567318130412702,base_link,683506.530639,3110960.95591,51.7794570923,26.519367218,0.0786508992314
1548567318180584201,4764,1548567318180404952,base_link,683506.367155,3110960.6257,51.779964447,26.5439872742,0.0777923166752
1548567318230590245,4765,1548567318230369545,base_link,683506.203773,3110960.29485,51.780582428,26.5983009338,0.0616481900215
1548567318281066865,4766,1548567318280751612,base_link,683506.040692,3110959.96309,51.7814750671,26.638879776,0.104266539216
1548567318330583360,4767,1548567318330402291,base_link,683505.876978,3110959.63126,51.7828788757,26.6278266907,0.0606778301299
1548567318380680366,4768,1548567318380420544,base_link,683505.713592,3110959.29994,51.783996582,26.5725631714,0.0890156254172
1548567318430833583,4769,1548567318430388839,base_link,683505.549766,3110958.9691,51.7841949463,26.5719833374,0.0325572565198
1548567318480596719,4770,1548567318480417204,base_link,683505.385555,3110958.63816,51.784538269,26.6274719238,0.0389897376299
1548567318530717497,4771,1548567318530475579,base_link,683505.220964,3110958.30631,51.7846565247,26.7086105347,0.1059358567
1548567318580723106,4772,1548567318580380571,base_link,683505.056476,3110957.97366,51.7851333618,26.7298946381,0.055234156549
1548567318630708185,4773,1548567318630375862,base_link,683504.891864,3110957.64081,51.7860412598,26.7357406616,0.00968044158071
1548567318681080646,4774,1548567318680831732,base_link,683504.727305,3110957.30788,51.7872009277,26.7417964935,0.051234241575
1548567318730728740,4775,1548567318730452984,base_link,683504.562391,3110956.97481,51.7883338928,26.7924041748,0.19406542182
1548567318781031163,4776,1548567318780388504,base_link,683504.397032,3110956.64129,51.7895088196,26.8330535889,0.062378577888
1548567318830633421,4777,1548567318830419976,base_link,683504.232247,3110956.3071,51.7908630371,26.8373432159,0.0761555433273
1548567318880576261,4778,1548567318880405381,base_link,683504.067007,3110955.97296,51.7911109924,26.8393917084,0.0686409398913
1548567318930696877,4779,1548567318930402372,base_link,683503.889942,3110955.76797,51.7250175476,26.6917934418,0.0765306130052
1548567318980941669,4780,1548567318980377116,base_link,683503.723911,3110955.43608,51.7237319946,26.7212562561,0.0625785589218
1548567319030618700,4781,1548567319030372077,base_link,683503.55775,3110955.10374,51.7233428955,26.7738361359,0.0283519253135
1548567319080717351,4782,1548567319080404236,base_link,683503.391699,3110954.77046,51.7226295471,26.8420829773,0.0752615854144
1548567319130824207,4783,1548567319130407305,base_link,683503.225282,3110954.43589,51.7216835022,26.9394512177,0.0730501040816
1548567319181185483,4784,1548567319180432948,base_link,683503.058579,3110954.10071,51.7201576233,26.9705219269,0.0730714797974
1548567319230617682,4785,1548567319230378008,base_link,683502.891822,3110953.76485,51.7179641724,27.028181076,0.0651944205165
1548567319280658894,4786,1548567319280455935,base_link,683502.725082,3110953.42892,51.715461731,26.9951820374,0.114112466574
1548567319331470154,4787,1548567319330466333,base_link,683502.558092,3110953.09231,51.7125320435,27.1342658997,0.159294828773
1548567319380660812,4788,1548567319380381106,base_link,683502.390187,3110952.75463,51.7094955444,27.2037944794,0.0667724385858
1548567319431038519,4789,1548567319430411637,base_link,683502.222066,3110952.41655,51.7069664001,27.1630420685,0.0588041953743
1548567319480994610,4790,1548567319480413424,base_link,683502.054356,3110952.07887,51.7045173645,27.1162261963,0.0666084960103
1548567319530708187,4791,1548567319530404238,base_link,683501.886963,3110951.74144,51.7021141052,27.128862381,0.105181261897
1548567319580808653,4792,1548567319580403875,base_link,683501.719554,3110951.40341,51.6996459961,27.1913928986,0.0316819883883
1548567319630637390,4793,1548567319630405954,base_link,683501.552269,3110951.06457,51.6972808838,27.2339935303,0.0668503567576
1548567319687031916,4794,1548567319686581866,base_link,683501.385322,3110950.72532,51.6944656372,27.1745910645,0.0411339662969
1548567319730883100,4795,1548567319730406416,base_link,683501.218972,3110950.38655,51.6913909912,27.1646518707,0.0849577859044
1548567319780592687,4796,1548567319780373297,base_link,683501.052876,3110950.04742,51.6875495911,27.2137794495,0.139617055655
1548567319830629443,4797,1548567319830375738,base_link,683500.886686,3110949.70724,51.6840820312,27.3008937836,0.059403181076
1548567319880820429,4798,1548567319880411563,base_link,683500.720318,3110949.36597,51.6818656921,27.3440704346,0.0267844982445
1548567319930631909,4799,1548567319930406327,base_link,683500.583208,3110949.11159,51.6407661438,27.2076911926,0.088980525732
1548567319980761569,4800,1548567319980406807,base_link,683500.417656,3110948.77216,51.6393890381,27.2253513336,0.0931649953127
1548567320030626008,4801,1548567320030376256,base_link,683500.251958,3110948.43203,51.6372833252,27.2614212036,0.0273804236203
1548567320080822286,4802,1548567320080407559,base_link,683500.086196,3110948.09092,51.6346817017,27.3422527313,0.0235579516739
1548567320130592080,4803,1548567320130408247,base_link,683499.920477,3110947.74869,51.6319084167,27.3858852386,0.120563723147
1548567320180605570,4804,1548567320180425365,base_link,683499.755484,3110947.40572,51.6290893555,27.4070281982,0.0456910431385
1548567320230672055,4805,1548567320230377174,base_link,683499.590469,3110947.06253,51.6267547607,27.4319133759,0.0373670049012
1548567320280771299,4806,1548567320280418636,base_link,683499.424865,3110946.71857,51.6242523193,27.556936264,0.1433301121
1548567320330819623,4807,1548567320330450444,base_link,683499.258862,3110946.37369,51.6224594116,27.5871124268,0.0599267221987
1548567320380714036,4808,1548567320380408257,base_link,683499.092246,3110946.02846,51.6202430725,27.6131534576,0.0593242533505
1548567320430626855,4809,1548567320430398167,base_link,683498.926037,3110945.68266,51.6180381775,27.6649913788,0.100607275963
1548567320480953351,4810,1548567320480410521,base_link,683498.75964,3110945.33614,51.6158828735,27.7145118713,0.0560388974845
1548567320530766740,4811,1548567320530401864,base_link,683498.593198,3110944.9884,51.6140213013,27.796453476,0.0609944649041
1548567320580781825,4812,1548567320580411298,base_link,683498.42633,3110944.63977,51.6134643555,27.8368225098,0.0847184583545
1548567320630698110,4813,1548567320630387544,base_link,683498.25865,3110944.29028,51.6127471924,27.9587421417,0.129189476371
1548567320681011172,4814,1548567320680411214,base_link,683498.090865,3110943.93964,51.6111373901,28.0154838562,0.12998893857
1548567320730590898,4815,1548567320730407423,base_link,683497.922257,3110943.58901,51.6104698181,28.0082855225,0.0878499671817
1548567320780712649,4816,1548567320780411501,base_link,683497.753535,3110943.23894,51.6110687256,27.9720630646,0.0971319153905
1548567320830580388,4817,1548567320830383318,base_link,683497.583976,3110942.88914,51.612865448,28.0076560974,0.106680244207
1548567320880849351,4818,1548567320880406441,base_link,683497.414316,3110942.53896,51.6139831543,28.0272140503,0.192584291101
1548567320931752960,4819,1548567320930796520,base_link,683497.297697,3110942.24636,51.5542030334,28.0081539154,0.229990571737
1548567320980722865,4820,1548567320980400401,base_link,683497.12855,3110941.89598,51.552772522,28.0029697418,0.109417073429
1548567321030593228,4821,1548567321030376172,base_link,683496.95941,3110941.54621,51.5507125854,27.953130722,0.0136139420792
1548567321080606863,4822,1548567321080416729,base_link,683496.78951,3110941.19645,51.548789978,28.0365791321,0.139900147915
1548567321130651653,4823,1548567321130380028,base_link,683496.617861,3110940.84583,51.5469932556,28.1634235382,0.0775577351451
1548567321180573582,4824,1548567321180403637,base_link,683496.445282,3110940.49435,51.5450592041,28.1925907135,0.0936610251665
1548567321231832997,4825,1548567321230376736,base_link,683496.271975,3110940.14311,51.5422859192,28.1688594818,0.0504870079458
1548567321280568456,4826,1548567321280379679,base_link,683496.0982,3110939.79278,51.5384788513,28.1490745544,0.0789943560958
1548567321330643689,4827,1548567321330409412,base_link,683495.923608,3110939.44229,51.5335655212,28.234796524,0.058243766427
1548567321380609425,4828,1548567321380416403,base_link,683495.748063,3110939.09103,51.5288467407,28.3175086975,0.120641417801
1548567321430582966,4829,1548567321430363735,base_link,683495.571876,3110938.7392,51.5260162354,28.3120689392,0.0519607178867
1548567321481127116,4830,1548567321480798775,base_link,683495.396302,3110938.38789,51.5229682922,28.2641906738,0.0784653425217
1548567321530592939,4831,1548567321530405353,base_link,683495.220943,3110938.03629,51.5197105408,28.3125228882,0.0636672526598
1548567321580700046,4832,1548567321580411792,base_link,683495.044804,3110937.68483,51.5161209106,28.3070755005,0.169455364347
1548567321630578405,4833,1548567321630374376,base_link,683494.868212,3110937.33397,51.5137023926,28.312204361,0.0836983546615
1548567321680749143,4834,1548567321680477326,base_link,683494.691117,3110936.98284,51.5114212036,28.348897934,0.151694566011
1548567321730725956,4835,1548567321730506363,base_link,683494.512612,3110936.63123,51.5084991455,28.4094161987,0.0700002983212
1548567321780600675,4836,1548567321780414614,base_link,683494.333586,3110936.27932,51.5058898926,28.4385452271,0.0497913174331
1548567321830672064,4837,1548567321830399316,base_link,683494.154241,3110935.92688,51.5029067993,28.480178833,0.0422823429108
1548567321880907029,4838,1548567321880574550,base_link,683493.974376,3110935.57479,51.4997367859,28.4662361145,0.0411339662969
1548567321930596726,4839,1548567321930406291,base_link,683493.845183,3110935.24128,51.4411239624,28.4441337585,0.106406599283
1548567321980997074,4840,1548567321980403145,base_link,683493.664701,3110934.88914,51.4383049011,28.5306758881,0.0894531980157
1548567322030684452,4841,1548567322030465237,base_link,683493.483324,3110934.53664,51.4362106323,28.5336074829,0.0679319053888
1548567322080671580,4842,1548567322080412203,base_link,683493.301622,3110934.18469,51.4322929382,28.4954681396,0.054950658232
1548567322130602694,4843,1548567322130407001,base_link,683493.1194,3110933.83328,51.4269790649,28.5439147949,0.178361400962
1548567322180990405,4844,1548567322180804150,base_link,683492.936487,3110933.48154,51.4221229553,28.510219574,0.203102245927
1548567322230583314,4845,1548567322230375223,base_link,683492.75356,3110933.13,51.4181251526,28.5366744995,0.25659969449
1548567322280954789,4846,1548567322280625786,base_link,683492.569684,3110932.77868,51.4145774841,28.541973114,0.101902969182
1548567322330582294,4847,1548567322330405755,base_link,683492.386356,3110932.42779,51.4117202759,28.498796463,0.12617212534
1548567322380836544,4848,1548567322380363895,base_link,683492.202139,3110932.07701,51.4080429077,28.5306987762,0.0962975546718
1548567322431067212,4849,1548567322430638625,base_link,683492.017435,3110931.72539,51.4023628235,28.6132087708,0.0724777132273
1548567322480578484,4850,1548567322480410793,base_link,683491.831605,3110931.37336,51.3964080811,28.6904659271,0.101107984781
1548567322530595093,4851,1548567322530408168,base_link,683491.644925,3110931.02142,51.3904953003,28.7124729156,0.0288795325905
1548567322580879051,4852,1548567322580418221,base_link,683491.457814,3110930.66899,51.3845672607,28.724149704,0.0650024861097
1548567322630795759,4853,1548567322630362919,base_link,683491.27029,3110930.31679,51.3783454895,28.7557239532,0.213675037026
1548567322680825100,4854,1548567322680405006,base_link,683491.081649,3110929.96393,51.3727264404,28.8176879883,0.0328596793115
1548567322730609168,4855,1548567322730405253,base_link,683490.893287,3110929.61039,51.3673248291,28.8415393829,0.0258145090193
1548567322780866679,4856,1548567322780413901,base_link,683490.705055,3110929.25727,51.3616752625,28.7755374908,0.192813947797
1548567322830845764,4857,1548567322830375488,base_link,683490.516976,3110928.90455,51.3560943604,28.7643299103,0.105265378952
1548567322880610204,4858,1548567322880413477,base_link,683490.329406,3110928.55176,51.34998703,28.785358429,0.0937998741865
1548567322930703978,4859,1548567322930400642,base_link,683490.187435,3110928.19862,51.3046836853,28.8586540222,0.140156701207
1548567322980819729,4860,1548567322980371452,base_link,683490.000857,3110927.84337,51.2970123291,28.9026870728,0.0765374153852
